DrugCom_ID	DrugID_1	Drug_Name_1	Highest_status_1	order_1	DrugID_2	Drug_Name_2	Highest_status_2	order_2	DrugID_3	Drug_Name_3	DrugID_4	Drug_Name_4	Disease_Entry	Source	Highest_status	Cell Line	ZIP	Bliss	Loewe	HSA	n_drugs
DCK6UYC	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	7.38	10.45	6.96	13.6	2
DCVZIYM	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	ZR751	2.77	5.43	6.21	9.43	2
DC7VKRD	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	4.51	6.19	6.5	10.85	2
DC2LV0Z	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	5.02	5.1	3.83	8.08	2
DCN1XD8	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	ZR751	2.76	1.61	7.05	10.66	2
DCE2347	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	0.47	0.25	1.95	6.08	2
DC2ACXA	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DM67EMK	SCH-900776	Phase 2	21.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	2.11	0.81	2.03	5.57	2
DCV1S66	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DM67EMK	SCH-900776	Phase 2	21.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	0.01	5.8	12.05	13.2	2
DCH03P7	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMB5A80	SNX-2112	Investigative	0.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	11.17	4.78	3.22	6.79	2
DCW7QH7	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMB5A80	SNX-2112	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	ZR751	2.91	1.35	8.13	10.25	2
DCXJFJL	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	1.84	2.63	4.62	7.81	2
DCT7JX6	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	2.14	2.83	3.43	9.59	2
DC6JUJF	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMCMBHA	Erlotinib	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	3.24	4.63	1.05	8.72	2
DCDGFJ8	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMCMBHA	Erlotinib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	ZR751	3.75	2.99	8.75	14.82	2
DC7UWCB	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMCMBHA	Erlotinib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	4.47	2.3	1.75	6.22	2
DC49G70	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMFGYKS	MK-5108	Phase 1	17.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	2.08	1.7	2.2	6.81	2
DCHQFPY	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMLHEU7	Ridaforolimus	Phase 3	25.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	4.61	4.21	3.3	6.83	2
DCM531A	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMLHEU7	Ridaforolimus	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	4.86	2.98	1.91	3.27	2
DC58AVR	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMLHEU7	Ridaforolimus	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	3.18	3.05	0.77	5.57	2
DC81M3J	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMLYGH4	MK-4827	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	2.36	8.05	8.05	12.2	2
DCUIRW8	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMLYGH4	MK-4827	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	0.75	0.36	4.45	6.88	2
DC2SMMZ	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMNO38U	Bortezomib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	ZR751	9.47	7.75	12.26	13.58	2
DCDPMRZ	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMPAWBN	GSK525762	Phase 1	17.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	0.44	2.43	1.75	5.12	2
DC3KZNM	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMS8IFC	Sorafenib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	ZR751	4.56	1.58	8.46	13.34	2
DC878Q7	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMS8IFC	Sorafenib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	0.67	0.68	0.88	4.91	2
DCNIYJU	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMT1OZ6	MK-2206	Phase 2	21.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	1.24	6.65	10.08	12.92	2
DCLALNT	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMT1OZ6	MK-2206	Phase 2	21.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	1.29	1.37	3.21	6.97	2
DCMO17I	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMJV2EK	Dasatinib	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	2.73	8.52	10.37	11.54	2
DC7G497	DMNH3PG	Etoposide	Phase 2 Trial	21.0	DMJV2EK	Dasatinib	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	2.85	2.87	2.96	5.97	2
DC7H8SQ	DMUOT9V	Taxol	Approved	34.0	DM27D4J	PD-0325901	Phase 2	21.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	5.71	9.59	10.48	13.0	2
DC8TCXZ	DMUOT9V	Taxol	Approved	34.0	DM27D4J	PD-0325901	Phase 2	21.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	2.53	0.49	5.27	7.85	2
DCSZTH2	DMUOT9V	Taxol	Approved	34.0	DM27D4J	PD-0325901	Phase 2	21.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	ZR751	1.21	2.2	15.57	16.3	2
DCVU9VW	DMUOT9V	Taxol	Approved	34.0	DM27D4J	PD-0325901	Phase 2	21.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	4.56	1.04	2.18	6.46	2
DC2SZTT	DMUOT9V	Taxol	Approved	34.0	DM3BH1Y	Lapatinib	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	3.48	6.22	6.46	8.09	2
DC4BBTZ	DMUOT9V	Taxol	Approved	34.0	DM3BH1Y	Lapatinib	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	0.96	0.19	1.16	4.21	2
DCXHDLC	DMUOT9V	Taxol	Approved	34.0	DM3BH1Y	Lapatinib	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	1.57	0.18	2.61	5.75	2
DCDKRWE	DMUOT9V	Taxol	Approved	34.0	DM3BH1Y	Lapatinib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	1.76	0.03	8.03	9.86	2
DCSMPA8	DMUOT9V	Taxol	Approved	34.0	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	2.56	1.95	3.49	7.12	2
DCDJ3X0	DMUOT9V	Taxol	Approved	34.0	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	6.54	4.97	5.94	8.79	2
DC0T5VG	DMUOT9V	Taxol	Approved	34.0	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	2.8	1.29	5.47	7.82	2
DCNZ06C	DMUOT9V	Taxol	Approved	34.0	DMB5A80	SNX-2112	Investigative	0.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	4.53	4.23	4.54	6.54	2
DCG6GFK	DMUOT9V	Taxol	Approved	34.0	DMB5A80	SNX-2112	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	29.51	23.11	17.21	25.02	2
DCX0DJT	DMUOT9V	Taxol	Approved	34.0	DMCMBHA	Erlotinib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	4.99	2.45	3.63	6.56	2
DCY402E	DMUOT9V	Taxol	Approved	34.0	DMFGYKS	MK-5108	Phase 1	17.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	5.42	4.57	5.26	9.99	2
DC7Z562	DMUOT9V	Taxol	Approved	34.0	DMFGYKS	MK-5108	Phase 1	17.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	6.76	6.1	6.07	10.97	2
DCU9KRX	DMUOT9V	Taxol	Approved	34.0	DMFGYKS	MK-5108	Phase 1	17.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	1.72	0.81	4.5	7.93	2
DCXI2FY	DMUOT9V	Taxol	Approved	34.0	DMLHEU7	Ridaforolimus	Phase 3	25.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	1.06	0.24	0.13	4.1	2
DCWCOXW	DMUOT9V	Taxol	Approved	34.0	DMLYGH4	MK-4827	Phase 3	25.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	2.85	1.54	3.26	5.83	2
DC87280	DMUOT9V	Taxol	Approved	34.0	DMLYGH4	MK-4827	Phase 3	25.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	1.87	2.16	4.04	6.3	2
DCLGQ69	DMUOT9V	Taxol	Approved	34.0	DMLYGH4	MK-4827	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	1.44	1.7	7.19	8.84	2
DCDQW9D	DMUOT9V	Taxol	Approved	34.0	DMLYGH4	MK-4827	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	2.84	0.58	6.45	7.54	2
DCLTNYH	DMUOT9V	Taxol	Approved	34.0	DMM0XGL	Idarubicin	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	1.53	0.17	0.68	3.82	2
DCCEEJG	DMUOT9V	Taxol	Approved	34.0	DMNO38U	Bortezomib	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	3.21	2.33	0.29	4.19	2
DCCEC9C	DMUOT9V	Taxol	Approved	34.0	DMPAWBN	GSK525762	Phase 1	17.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	8.64	5.87	3.79	7.22	2
DC9T5VT	DMUOT9V	Taxol	Approved	34.0	DMPAWBN	GSK525762	Phase 1	17.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	3.76	2.79	1.0	2.68	2
DC7I2LZ	DMUOT9V	Taxol	Approved	34.0	DMPAWBN	GSK525762	Phase 1	17.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	13.36	10.12	6.57	10.84	2
DC45XD8	DMUOT9V	Taxol	Approved	34.0	DMRHGI9	Cisplatin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	0.42	0.56	0.92	2.99	2
DCPZ4TH	DMUOT9V	Taxol	Approved	34.0	DMS8IFC	Sorafenib	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	4.0	9.82	9.4	9.4	2
DC37TC3	DMUOT9V	Taxol	Approved	34.0	DMS8IFC	Sorafenib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	ZR751	4.06	0.76	10.61	12.63	2
DCFWXTH	DMUOT9V	Taxol	Approved	34.0	DMT1OZ6	MK-2206	Phase 2	21.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	0.3	0.83	0.2	4.49	2
DCPCV4D	DMUOT9V	Taxol	Approved	34.0	DMT1OZ6	MK-2206	Phase 2	21.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	0.09	1.9	0.98	5.28	2
DCB62J1	DMUOT9V	Taxol	Approved	34.0	DMT1OZ6	MK-2206	Phase 2	21.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	4.38	1.76	5.44	7.65	2
DCLDGY4	DMUOT9V	Taxol	Approved	34.0	DMJV2EK	Dasatinib	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	ZR751	2.88	0.97	5.57	6.29	2
DCA3ZY0	DMUOT9V	Taxol	Approved	34.0	DMJV2EK	Dasatinib	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	3.21	3.42	0.78	5.99	2
DC4ME60	DMWTAOI	Estramustine	Approved	34.0	DM27D4J	PD-0325901	Phase 2	21.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	0.38	0.22	4.04	8.26	2
DC1M5U6	DMWTAOI	Estramustine	Approved	34.0	DM27D4J	PD-0325901	Phase 2	21.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	0.64	0.32	1.18	5.86	2
DC9Y4P6	DMWTAOI	Estramustine	Approved	34.0	DM27D4J	PD-0325901	Phase 2	21.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	4.78	9.89	2.44	7.15	2
DCP63WV	DMWTAOI	Estramustine	Approved	34.0	DM27D4J	PD-0325901	Phase 2	21.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	16.23	15.28	8.16	17.24	2
DC53W8K	DMWTAOI	Estramustine	Approved	34.0	DM3BH1Y	Lapatinib	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	2.14	2.61	3.72	8.26	2
DCSKY5K	DMWTAOI	Estramustine	Approved	34.0	DM3BH1Y	Lapatinib	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	1.13	2.25	2.29	6.71	2
DC6X31P	DMWTAOI	Estramustine	Approved	34.0	DM3BH1Y	Lapatinib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	6.73	4.55	3.81	8.38	2
DC8RIYX	DMWTAOI	Estramustine	Approved	34.0	DM3WDZ5	MK-1775	Phase 2	21.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	0.56	0.33	6.76	9.51	2
DC05PAU	DMWTAOI	Estramustine	Approved	34.0	DM3WDZ5	MK-1775	Phase 2	21.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	2.19	1.79	0.2	3.54	2
DC7M3ZD	DMWTAOI	Estramustine	Approved	34.0	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	3.0	2.31	2.48	4.29	2
DC09MZ4	DMWTAOI	Estramustine	Approved	34.0	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	2.12	1.58	3.34	7.14	2
DCUCCCO	DMWTAOI	Estramustine	Approved	34.0	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	1.74	2.91	2.11	6.92	2
DCIOK9T	DMWTAOI	Estramustine	Approved	34.0	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	ZR751	5.83	5.49	6.6	9.49	2
DCS9Q84	DMWTAOI	Estramustine	Approved	34.0	DM4DOUB	PMID28460551-Compound-2	Patented	15.5	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	6.24	7.83	1.39	8.12	2
DCKXMZI	DMWTAOI	Estramustine	Approved	34.0	DM5JVS3	Isoniazid	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	11.33	12.21	1.36	10.4	2
DC4XUI4	DMWTAOI	Estramustine	Approved	34.0	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	0.39	0.06	5.22	8.34	2
DC3GT33	DMWTAOI	Estramustine	Approved	34.0	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	6.62	6.92	8.06	12.08	2
DCNYEZ5	DMWTAOI	Estramustine	Approved	34.0	DM62QTW	RTB101	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	3.4	4.25	1.03	6.53	2
DCZQZ8O	DMWTAOI	Estramustine	Approved	34.0	DM67EMK	SCH-900776	Phase 2	21.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	1.69	0.8	1.22	5.25	2
DC6PA6A	DMWTAOI	Estramustine	Approved	34.0	DM67EMK	SCH-900776	Phase 2	21.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	3.1	0.29	2.3	1.5	2
DCMVT6M	DMWTAOI	Estramustine	Approved	34.0	DM67EMK	SCH-900776	Phase 2	21.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	13.02	14.45	2.89	13.16	2
DCTOA3M	DMWTAOI	Estramustine	Approved	34.0	DM67EMK	SCH-900776	Phase 2	21.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	16.72	17.2	17.66	19.55	2
DCZVNDY	DMWTAOI	Estramustine	Approved	34.0	DM9WLN4	10-hydroxycamptothecin	Investigative	0.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	7.64	8.0	9.89	11.26	2
DCDYNQG	DMWTAOI	Estramustine	Approved	34.0	DMAE6LK	Topetecan	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	4.06	5.51	2.09	6.18	2
DC2FA0Q	DMWTAOI	Estramustine	Approved	34.0	DMB5A80	SNX-2112	Investigative	0.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	9.24	4.9	11.25	6.67	2
DCHGXC1	DMWTAOI	Estramustine	Approved	34.0	DMB5A80	SNX-2112	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	9.78	11.04	7.93	10.58	2
DCYZL15	DMWTAOI	Estramustine	Approved	34.0	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	3.3	3.19	9.25	12.84	2
DCSZM88	DMWTAOI	Estramustine	Approved	34.0	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	4.61	6.2	10.38	12.67	2
DCQZ08X	DMWTAOI	Estramustine	Approved	34.0	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	6.24	7.37	5.6	10.77	2
DCL87OK	DMWTAOI	Estramustine	Approved	34.0	DMCMBHA	Erlotinib	Approved	34.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	0.27	1.15	5.12	7.44	2
DCSDGM8	DMWTAOI	Estramustine	Approved	34.0	DMCMBHA	Erlotinib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	14.88	14.85	9.68	16.1	2
DCK59SF	DMWTAOI	Estramustine	Approved	34.0	DMFGYKS	MK-5108	Phase 1	17.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	4.78	5.74	2.75	7.77	2
DC97WX0	DMWTAOI	Estramustine	Approved	34.0	DMH0ZJE	Mitomycin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	1.82	2.06	0.49	5.22	2
DC67BLF	DMWTAOI	Estramustine	Approved	34.0	DMKLAYG	Altretamine	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	10.22	8.04	4.43	8.44	2
DCCAMEO	DMWTAOI	Estramustine	Approved	34.0	DMLHEU7	Ridaforolimus	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	2.57	3.02	1.11	0.31	2
DCVDU6R	DMWTAOI	Estramustine	Approved	34.0	DMLYGH4	MK-4827	Phase 3	25.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	1.92	1.2	7.53	9.0	2
DC6QP93	DMWTAOI	Estramustine	Approved	34.0	DMLYGH4	MK-4827	Phase 3	25.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	1.17	0.19	2.8	4.17	2
DCSBN29	DMWTAOI	Estramustine	Approved	34.0	DMLYGH4	MK-4827	Phase 3	25.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	5.71	5.86	6.2	8.98	2
DCGW8SB	DMWTAOI	Estramustine	Approved	34.0	DMM0XGL	Idarubicin	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	15.64	18.62	10.21	10.55	2
DC6Z28G	DMWTAOI	Estramustine	Approved	34.0	DMNO38U	Bortezomib	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	0.58	3.51	1.74	3.22	2
DCIQNI2	DMWTAOI	Estramustine	Approved	34.0	DMNO38U	Bortezomib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	3.57	5.3	0.8	2.39	2
DCLRTPP	DMWTAOI	Estramustine	Approved	34.0	DMPAWBN	GSK525762	Phase 1	17.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	2.15	13.51	10.15	10.67	2
DCPVF55	DMWTAOI	Estramustine	Approved	34.0	DMPAWBN	GSK525762	Phase 1	17.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	0.15	3.56	1.17	3.25	2
DCLWALV	DMWTAOI	Estramustine	Approved	34.0	DMRKE63	Chlorambucil	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	1.61	5.07	3.24	4.48	2
DCWW1Y3	DMWTAOI	Estramustine	Approved	34.0	DMS8IFC	Sorafenib	Approved	34.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	ZR751	11.0	4.92	12.73	14.34	2
DCCD4HU	DMWTAOI	Estramustine	Approved	34.0	DMT1OZ6	MK-2206	Phase 2	21.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289	2.09	3.96	8.3	10.54	2
DCG8OD9	DMWTAOI	Estramustine	Approved	34.0	DMT1OZ6	MK-2206	Phase 2	21.0	.	.	.	.	Breast and ovarian cancer syndrome	JAAKS Dataset	Investigative	UWB1289+BRCA1	0.49	2.79	3.69	5.82	2
DCIA5Y2	DMWTAOI	Estramustine	Approved	34.0	DMJV2EK	Dasatinib	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	KPL1	2.42	9.8	4.16	7.0	2
DCGOVD5	DMWTAOI	Estramustine	Approved	34.0	DMJV2EK	Dasatinib	Investigative	0.0	.	.	.	.	Breast carcinoma	JAAKS Dataset	Investigative	OCUBM	6.95	11.84	10.44	12.58	2
DC2AACB	DM62UG5	Vemurafenib	Approved	34.0	DM15F0X	Gefitinib	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	16.2	18.11	15.2	18.26	2
DC6WQSH	DM62UG5	Vemurafenib	Approved	34.0	DM2YGNW	Dactinomycin	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	33.94	33.52	33.08	32.96	2
DC41RW6	DM62UG5	Vemurafenib	Approved	34.0	DM3BF9B	DFN-15	Phase 3	25.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	0.46	6.6	1.44	5.22	2
DCBYKDR	DM62UG5	Vemurafenib	Approved	34.0	DM7HXWT	Nilotinib	Approved	34.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	1.08	3.87	3.05	3.07	2
DCQR9IC	DM62UG5	Vemurafenib	Approved	34.0	DM7NKEV	Thioguanine	Preclinical	2.1	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	12.64	12.98	12.0	12.98	2
DCSL93U	DM62UG5	Vemurafenib	Approved	34.0	DMCJLD1	SCH 727965	Discontinued in Phase 3	9.0	.	.	.	.	Breast adenocarcinoma	JAAKS Dataset	Investigative	MDA-MB-468	0.82	4.62	3.77	3.41	2
